"","venue_id","lat","lon","cat","top_cat","name","users","checkins","nom_qr","nom_arr"
"9782","4b9e3a60f964a52062d336e3",45.52258,-73.60309,"Grocery Store","Shops & Services","L'Inter-MarchA 4 FrA res",44,105,"Mile End","Le Plateau-Mont-Royal"
"9783","4c7ee72d2042b1f7bc72c1ad",45.479626,-73.56899,"Food & Drink","Shops & Services","Nouveau MarchA D'Asie",9,58,"Pointe-Saint-Charles","Le Sud-Ouest"
"9784","4b0c3a36f964a5203c3923e3",45.563435,-73.70467,"Grocery Store","Shops & Services","MarchA Anka",4,5,NA,NA
"9785","4ad4c06ef964a520fafa20e3",45.49614,-73.57555,"Comedy Club","Arts & Entertainment","Comedyworks",156,266,"René-Lévesque","Ville-Marie"
"9786","4bffa72692a6c9281fda42e2",45.494198,-73.56095,"Automotive","Shops & Services","Volkswagen Centre-Ville",52,126,"Petite-Bourgogne","Le Sud-Ouest"
"9787","4e4739547d8b91a0659af173",45.50564,-73.54937,"Shops","Shops & Services","Boutiques du Quai King Edward",1,1,NA,NA
"9788","4cb50d4352edb1f7acd964fe",45.497364,-73.57961,"University","Colleges & Universities","School of Community and Public Affairs",7,51,"René-Lévesque","Ville-Marie"
"9789","4b8b12acf964a520829132e3",45.580013,-73.54419,"Burgers","Food","Burger King",47,89,"Longue-Pointe","Mercier–Hochelaga-Maisonneuve"
"9790","4e1dfa1cae60cec370e62d97",45.489033,-73.85093,"Cupcakes","Food","Baking Sweet",20,32,"Pierrefonds-Ouest","Pierrefonds-Roxboro"
"9791","4b79f8c7f964a520251d2fe3",45.421303,-73.61098,"Playground","Outdoors & Recreation","riverside parc",14,19,"Sault-Saint-Louis","LaSalle"
"9792","4de0f4fd8877aab7fe56aae8",45.587406,-73.63275,"Coffee Shop","Food","Tim Hortons Depanneur Esso",26,74,"Centre","Montréal-Nord"
"9793","4c4862d231e41b8d13e14f35",45.447155,-73.618935,"Department Store","Shops & Services","Zellers",80,147,"Cecil-P.-Newman","LaSalle"
"9794","4b70a4e2f964a5203b272de3",45.506687,-73.566864,"Jazz Club","Arts & Entertainment","L'Astral",508,691,"René-Lévesque","Ville-Marie"
"9795","4af1b1a9f964a52047e221e3",45.49906,-73.5547,"Coffee Shop","Food","CafA Bistro Van Houtte",133,306,"Vieux-Montréal","Ville-Marie"
"9797","4ad4c06af964a5200bf920e3",45.51896,-73.58401,"Bar","Nightlife Spots","Les Bobards",209,312,"Saint-Louis","Le Plateau-Mont-Royal"
"9798","4d338180329e5481924fba1d",45.435253,-73.9272,"Road","Travel & Transport","Rue Caron",12,101,"Sainte-Anne-de-Bellevue",NA
"9799","4beda61991380f47123ba018",45.52132,-73.57685,"Gift Shop","Shops & Services","Dix Mille Villages",18,21,"Parc-Lafontaine","Le Plateau-Mont-Royal"
"9801","4d3a3a40beb7b1f76b55e771",45.528786,-73.59045,"Nightclub","Nightlife Spots","Chez Major League Atthalin !",1,26,"Parc-Laurier","Le Plateau-Mont-Royal"
"9802","4b685e9af964a5205d742be3",45.46706,-73.54237,"Asian","Food","Finesses d'Orient",73,140,"Ile-des-Soeurs","Verdun"
"9806","4e45b2f71f6e29f10d9c3d0d",45.51756,-73.556816,"Arts & Entertainment","Arts & Entertainment","FiertA MontrAal Pride",4,8,"Sainte-Marie","Ville-Marie"
"9807","4de27b96ae60e7f3abf03cf6",45.516502,-73.57517,"Event Space","Professional & Other Places","Santropol Roulant",12,20,"Saint-Louis","Le Plateau-Mont-Royal"
"9808","4e38453962e1a8e9cc4e1260",45.54883,-73.53725,"Dentist's Office","Professional & Other Places","Centre Dentaire LagacA & MArette",4,6,"Hochelaga","Mercier–Hochelaga-Maisonneuve"
"9810","4b719acaf964a52085502de3",45.53288,-73.57465,"Coffee Shop","Food","CafA DApA t",175,252,"Parc-Laurier","Le Plateau-Mont-Royal"
"9813","4b86c41ef964a520bc9b31e3",45.488815,-73.58528,"Vietnamese","Food","Chez NGA",30,71,"Westmount",NA
"9815","4b7498fff964a520b3e62de3",45.417763,-73.61884,"Pharmacy","Shops & Services","Uniprix",7,152,"Sault-Saint-Louis","LaSalle"
"9817","4ddd8bf0d22d28453eac7e47",45.525433,-73.57443,"Police Station","Professional & Other Places","SPVM Poste de quartier 38",14,16,"Parc-Lafontaine","Le Plateau-Mont-Royal"
"9820","4ad4c06ef964a520cefa20e3",45.49742,-73.574646,"French","Food","Rosalie Restaurant Bar",351,770,"René-Lévesque","Ville-Marie"
"9824","4ad4c06ef964a520dffa20e3",45.53578,-73.61648,"Pizza","Food","Pizza Mia",35,53,"Saint-Édouard","Rosemont–La Petite-Patrie"
"9826","4d2cc9e1ad25224b2107fa8f",45.426414,-73.650406,"Other Outdoors","Outdoors & Recreation","The Whisky Trench",33,441,"Sault-Saint-Louis","LaSalle"
"9829","4c4a0fcc9c8d2d7fe8d00069",45.543392,-73.632385,"Convenience Stores","Shops & Services","Couche Tard",26,59,"Parc-Jarry","Villeray–Saint-Michel–Parc-Extension"
"9830","4c4e1e30ea24c9b6144c2115",45.48599,-73.607544,"Park","Outdoors & Recreation","Murray Hill Park",25,147,"Westmount",NA
"9831","4c7867cda86837046c570d4d",45.521492,-73.6416,"Home","Residences","Emma house",1,7,"Mont-Royal",NA
"9832","4e24f3a0d164b6b74af6fb70",45.50095,-73.56048,"Jewelry","Shops & Services","Love Marnie",2,37,"Vieux-Montréal","Ville-Marie"
"9833","4e73b94e1f6eaf402be125d2",45.50273,-73.57959,"Beer Garden","Nightlife Spots","Siegel's Fratpartment",2,3,"Montagne","Ville-Marie"
"9834","4bc3538d461576b0b8757e32",45.52926,-73.6475,"Men's Store","Shops & Services","Tommy Hilfiger",13,24,"Mont-Royal",NA
"9835","4be092cc2aed2d7f05cec86f",45.64421,-73.57243,"Gym","Shops & Services","Energie-Cardio",24,305,"Rivière-des-Prairies","Rivière-des-Prairies–Pointe-aux-Trembles"
"9836","4b3c2930f964a520738225e3",45.519787,-73.57365,"Peruvian","Food","Mochica",27,28,"Parc-Lafontaine","Le Plateau-Mont-Royal"
"9838","4dbc89545da3ff58ec4ea871",45.49077,-73.55398,"Outdoors & Recreation","Outdoors & Recreation","Point Farine Rose",6,7,"Pointe-Saint-Charles","Le Sud-Ouest"
"9839","4bfa8cf88f32ef3b2ce804aa",45.533844,-73.573784,"Bakery","Food","Grain de blA",9,24,"Lorimier","Le Plateau-Mont-Royal"
"9840","4b2195b2f964a520633e24e3",45.519512,-73.585236,"Burgers","Food","The Meatmarket",242,410,"Saint-Louis","Le Plateau-Mont-Royal"
"9841","4d3129885c2db60ceca0b56c",45.542618,-73.589676,"Karaoke","Nightlife Spots","La P'tite Boite",9,14,"Louis-Hébert","Rosemont–La Petite-Patrie"
"9844","4c2eb5ba3896e21eabd9e290",45.489414,-73.58052,"Park","Outdoors & Recreation","Parc Hector-Toe-Blake Park",12,32,"Montagne","Ville-Marie"
"9846","4de7ed4bc65b4e07db0c599b",45.49596,-73.75191,"Fast Food","Food","Greco",1,11,"Bois-Francs","Saint-Laurent"
"9847","4bf5f7fa004ed13a58c741a0",45.309853,-73.25251,"Pub","Nightlife Spots","Bistro La Trinquette",71,152,NA,NA
"9848","4c4b56dd5609c9b6c4f2fe90",45.510826,-73.53513,"Music Venue","Arts & Entertainment","Heavy MTL",18,21,"Vieux-Montréal","Ville-Marie"
"9852","4bac058bf964a520b4de3ae3",45.541008,-73.72022,"University","Colleges & Universities","INRS",10,43,NA,NA
"9853","4bd0e56fa8b3a5932fe8645f",45.525154,-73.569534,"Park","Outdoors & Recreation","Chalet du Parc Lafontaine",63,88,"Parc-Lafontaine","Le Plateau-Mont-Royal"
"9857","4c80059dd4e23704eedd5088",45.500687,-73.57449,"Convenience Stores","Shops & Services","DApanneur du MAtro",9,43,"René-Lévesque","Ville-Marie"
"9858","4e23aaf288774a43b780c076",45.574802,-73.54315,"Home","Residences","Condos Bossuet",2,159,"Longue-Pointe","Mercier–Hochelaga-Maisonneuve"
"9861","4e21979488774a43b76b0108",45.510376,-73.52664,"Rock Club","Arts & Entertainment","Vans Warped Tour 2011 @ Parc Jean Drapeau",20,22,"Vieux-Montréal","Ville-Marie"
"9862","4e4fcc5f18383eb2af26040d",45.507755,-73.553116,"Fast Food","Food","Valentine",8,12,"Vieux-Montréal","Ville-Marie"
"9863","4bb794ee98c7ef3ba5013002",45.52372,-73.58239,"Desserts","Food","Meu Meu",95,205,"Saint-Louis","Le Plateau-Mont-Royal"
"9864","4c34a2ba66e40f4768d3c98b",45.500706,-73.52523,"Beach","Outdoors & Recreation","The Beach",18,20,"Vieux-Montréal","Ville-Marie"
"9865","4adb904ef964a520042921e3",45.5007,-73.55845,"Gastropub","Food","Boris Bistro",511,660,"Vieux-Montréal","Ville-Marie"
"9866","4b524031f964a520bc7227e3",45.4785,-73.602135,"Bakery","Food","Le Fournil",37,101,"Westmount",NA
"9867","4b552676f964a520eadc27e3",45.519096,-73.596306,"Desserts","Food","Juliette & Chocolat",561,748,"Mile End","Le Plateau-Mont-Royal"
"9868","4adb9549f964a520282921e3",45.525284,-73.574814,"Fast Food","Food","La Banquise",4260,7210,"Parc-Lafontaine","Le Plateau-Mont-Royal"
"9869","4b631c2cf964a520c9632ae3",45.504807,-73.55605,"Cupcakes","Food","Les Glaceurs",440,745,"Vieux-Montréal","Ville-Marie"
"9870","4ca65dacf47ea143f2e25f21",45.503857,-73.57102,"Video Games","Shops & Services","Eb games Complexe Les Ailes",93,188,"René-Lévesque","Ville-Marie"
"9871","4b195ef4f964a52018dc23e3",45.494106,-73.57879,"University","Colleges & Universities","FG Building",159,876,"Montagne","Ville-Marie"
"9872","4cf50b35c9af6dcb5971af7f",45.52998,-73.61166,"Apparel","Shops & Services","Altitude Sports Web",4,16,"Saint-Édouard","Rosemont–La Petite-Patrie"
"9873","4d6d92c63836370470ec9ad0",45.668682,-73.57686,"Video Store","Shops & Services","Superclub VidAotron #186",11,27,NA,NA
"9874","4b633a81f964a5201b6c2ae3",45.55553,-73.57075,"Portuguese","Food","Casa Vinho",29,51,"Vieux-Rosemont","Rosemont–La Petite-Patrie"
"9875","4bb22f35eb3e95219fabc90a",45.52154,-73.594055,"Thai","Food","Phayathai",58,78,"Mile End","Le Plateau-Mont-Royal"
"9876","4d24107353e4a093708f8477",45.457344,-73.66586,"Home","Residences","Laurier Ouest",1,78,"Côte-Saint-Luc",NA
"9877","4ca75f85b0b8236a438ca8e6",45.536247,-73.61487,"Butcher","Shops & Services","Boucherie Prince Noir",28,70,"Saint-Édouard","Rosemont–La Petite-Patrie"
"9878","4c253860136d20a10f39e361",45.48209,-73.57106,"Home","Residences","Mansion Patio",3,105,"Petite-Bourgogne","Le Sud-Ouest"
"9879","4ba62a10f964a520553839e3",45.52802,-73.72111,"Dim Sum","Food","Tong Por",95,162,"Cartierville","Ahuntsic-Cartierville"
"9880","4b106f3df964a520597023e3",45.50126,-73.57136,"Sporting Goods","Shops & Services","Sports Experts",444,694,"René-Lévesque","Ville-Marie"
"9881","4e53d2dba8097c30ee8402c1",45.499763,-73.57593,"College & Education","Colleges & Universities","CollA ge D'Atudes OstAopathiques",5,12,"René-Lévesque","Ville-Marie"
"9882","4c49b41afbafc928852947db",45.499474,-73.57085,"Park","Outdoors & Recreation","Square Dorchester",482,1052,"René-Lévesque","Ville-Marie"
"9883","4b4a54e4f964a520258426e3",45.559772,-73.65859,"Pharmacy","Shops & Services","Pharmacie Jean Coutu",62,321,"Sault-au-Récollet","Ahuntsic-Cartierville"
"9884","4b1829a9f964a52019ce23e3",45.49677,-73.57791,"Library","Colleges & Universities","Webster Library",501,2872,"René-Lévesque","Ville-Marie"
"9885","4c17ff9c1436a593ddb08c75",45.53392,-73.6983,"Road","Travel & Transport","Autoroute 15",192,522,"Nouveau-Bordeaux","Ahuntsic-Cartierville"
"9889","4bb548232ea19521124eaa2f",45.479214,-73.581696,"French","Food","Le sans menu",19,24,"Saint-Henri","Le Sud-Ouest"
"9890","4bc711d715a7ef3b1ca978da",45.509678,-73.57011,"University","Colleges & Universities","UQAM - Pavillon Sherbrooke (SH)",223,674,"René-Lévesque","Ville-Marie"
"9891","4b940281f964a520f66034e3",45.54559,-73.57635,"Ice Cream","Food","La crAmiA re",35,53,"Vieux-Rosemont","Rosemont–La Petite-Patrie"
"9892","4deb6cb3d4c00071b83c58a3",45.460247,-73.747406,"Gate","Travel & Transport","Gate 25",37,46,"Dorval",NA
"9893","4b7c26e0f964a5205a802fe3",45.51415,-73.57316,"Middle Eastern","Food","Shish Taouk",58,145,"Milton-Parc","Le Plateau-Mont-Royal"
"9894","4ad4c06bf964a52056f920e3",45.50349,-73.55488,"Lounge","Nightlife Spots","Pharaon Lounge",12,13,"Vieux-Montréal","Ville-Marie"
"9895","4d5973278492a143cf972727",45.47441,-73.587234,"Lounge","Nightlife Spots","Urgel Bourgie",2,3,"Saint-Henri","Le Sud-Ouest"
"9896","4bfba1c3ab180f47ee07b4ce",45.542725,-73.58101,"Hardware","Shops & Services","DApartement CamAra",12,40,"Louis-Hébert","Rosemont–La Petite-Patrie"
"9898","4d28859f068e8cfae448c64c",45.43301,-73.84777,"Gym","Shops & Services","Golds Gym",52,641,"Beaconsfield",NA
"9899","4c02eb150d0e0f475ade019a",45.57575,-73.54066,"Baseball Field","Outdoors & Recreation","Parc Jean-Amyot",20,107,"Longue-Pointe","Mercier–Hochelaga-Maisonneuve"
"9900","4dcbf64ed22d7ffe9d3987ee",45.457912,-73.75417,"Gate","Travel & Transport","Gate 72",19,36,"Dorval",NA
"9903","4bf72d1c5317a5930ca9fd7e",45.652912,-73.51222,"Department Store","Shops & Services","Canadian Tire",45,123,"Pointe-aux-Trembles","Rivière-des-Prairies–Pointe-aux-Trembles"
"9904","4d9b32e573df8cfa0ed1f0ec",45.516586,-73.48991,"Sushi","Food","Mitsuki",7,78,NA,NA
"9905","4dc1b3271f6e7441cf54227a",45.489597,-73.60009,"Music Venue","Arts & Entertainment","Welsley Lesley The Badass Speakers On WheelZz",2,10,"Westmount",NA
"9906","4bc1df88920eb71375391b2c",45.54874,-73.59181,"French","Food","DAtour Bistro",43,45,"Louis-Hébert","Rosemont–La Petite-Patrie"
"9907","4c27fa42ce3fc928da966c88",45.46327,-73.79362,"Field","Outdoors & Recreation","Voyageur Park",9,38,"Pointe-Claire",NA
"9908","4b5ee353f964a520759c29e3",45.500195,-73.575676,"Coffee Shop","Food","CafA Bistro Van Houtte",120,419,"René-Lévesque","Ville-Marie"
"9911","4d3b3cbc6de7721e5cbbf649",45.432068,-73.63452,"Mall","Shops & Services","place newman",31,82,"Cecil-P.-Newman","LaSalle"
"9912","4d498e844509721e6caa25b0",45.540092,-73.63629,"Apparel","Shops & Services","SENS",2,4,"Parc-Jarry","Villeray–Saint-Michel–Parc-Extension"
"9913","4b89d69af964a520535032e3",45.50716,-73.56652,"Ice Cream","Food","Dairy Queen",144,192,"René-Lévesque","Ville-Marie"
"9915","4b22e7d7f964a5200e5024e3",45.49811,-73.62629,"Vietnamese","Food","Dao Vien",39,63,"Édouard-Montpetit","Côte-des-Neiges–Notre-Dame-de-Grâce"
"9919","4c0640e4761ac9b6ee9d2074",45.470245,-73.83267,"Coffee Shop","Food","Tim Hortons",86,345,"Dollard-Des Ormeaux",NA
"9921","4cebf7a18ef78cfa48ccaf9b",45.51648,-73.575,"Butcher","Shops & Services","Fernando",14,44,"Saint-Louis","Le Plateau-Mont-Royal"
"9923","4c17b4b8834e2d7f9dc12780",45.52434,-73.5838,"Brazilian","Food","Bayou Brasil",34,38,"Mile End","Le Plateau-Mont-Royal"
"9925","4bb8b32cb35776b08d1ec901",45.53801,-73.6182,"Church","Professional & Other Places","Eglise Sainte-Cecile",13,18,"Parc-Jarry","Villeray–Saint-Michel–Parc-Extension"
"9928","4d93a71e544c236a909aaa9f",45.597256,-73.56344,"Cupcakes","Food","La Panetiere Boulangerie",7,14,"Anjou","Anjou"
"9929","4e04b60be4cd92cb899e50aa",45.522434,-73.55128,"French","Food","L'Apicurien",3,33,"Sainte-Marie","Ville-Marie"
"9930","4dd983951f6ee14683562f97",45.432686,-73.67956,"Mexican","Food","Restaurant El Meson",22,29,"Vieux-Lachine - Saint-Pierre","Lachine"
"9931","4cf56865665854813db7c398",45.487152,-73.59028,"Dentist's Office","Professional & Other Places","Offices of Dr. Emil Shiri & Dr. Harvey Levitt",2,4,"Westmount",NA
"9932","4d546b399e23cbffc489a4be",45.524555,-73.56926,"Skating Rink","Outdoors & Recreation","Patinoire dAcorative du parc La Fontaine",43,54,"Parc-Lafontaine","Le Plateau-Mont-Royal"
"9933","4b476b00f964a520743126e3",45.502213,-73.63484,"Vietnamese","Food","Chez Tung",18,29,"Parc-Kent","Côte-des-Neiges–Notre-Dame-de-Grâce"
"9934","4ad4c06df964a52096fa20e3",45.50362,-73.57081,"French","Food","Parchemin (Le)",13,14,"René-Lévesque","Ville-Marie"
"9935","4c1d4d8b8b3aa59385629a5f",45.553596,-73.619286,"Coffee Shop","Food","Tim Hortons",142,358,"Gabriel-Sagard","Villeray–Saint-Michel–Parc-Extension"
"9937","4b290884f964a520929724e3",45.505077,-73.57172,"Coffee Shop","Food","Starbucks",559,1858,"René-Lévesque","Ville-Marie"
"9940","4beeeabb2c082d7f4a1c3142",45.492,-73.58122,"Apparel","Shops & Services","Fly boutique",24,48,"Montagne","Ville-Marie"
"9941","4b5f4606f964a52053b129e3",45.493973,-73.71497,"Gastropub","Food","Cage aux Sports Ville Saint-Laurent (SphA retech)",37,51,"Bois-Francs","Saint-Laurent"
"9942","4ddab569e4cd37c893f938ef",45.457333,-73.79175,"Other Outdoors","Outdoors & Recreation","Valois Tennis club",5,12,"Pointe-Claire",NA
"9943","4b61c949f964a520c9222ae3",45.50634,-73.56675,"Pizza","Food","Piz Pistol",80,103,"René-Lévesque","Ville-Marie"
"9944","4e30769b887787823720609b",45.525784,-73.53627,"Theme Park","Arts & Entertainment","EdnAr L'Attaque",115,143,"Vieux-Montréal","Ville-Marie"
"9945","4d4460332e326ea84572e3a6",45.54624,-73.5466,"Home","Residences","La Succursale",4,36,"Préfontaine","Mercier–Hochelaga-Maisonneuve"
"9946","4ca2248219e4236a58117089",45.507046,-73.66235,"Coffee Shop","Food","Starbucks",153,888,"Mont-Royal",NA
"9949","4be4c7a8bcef2d7f2a1c03e5",45.510406,-73.56072,"Hotel","Travel & Transport","Candlewood Suites",131,352,"René-Lévesque","Ville-Marie"
"9950","4becb036bbe62d7ff7457f2b",45.51893,-73.59573,"Cocktail","Nightlife Spots","Jennys Ass",12,47,"Mile End","Le Plateau-Mont-Royal"
"9951","4d82b213e83fa14327853da1",45.482132,-73.57653,"Bar","Nightlife Spots","Drinkerie Ste-CunAgonde",474,874,"Petite-Bourgogne","Le Sud-Ouest"
"9952","4b780c09f964a52070b32ee3",45.488293,-73.88141,"Event Space","Professional & Other Places","Centre socio-culturel Ile Bizard",17,36,"L'Île-Bizard–Sainte-Geneviève","L'Île-Bizard–Sainte-Geneviève"
"9953","4b3bab16f964a5206a7825e3",45.530025,-73.60784,"Food & Drink","Shops & Services","La Guilde Culinaire",72,86,"Saint-Édouard","Rosemont–La Petite-Patrie"
"9954","4be56c97d4f7c9b625592520",45.463158,-73.83248,"Department Store","Shops & Services","Sears",97,177,"Pointe-Claire",NA
"9955","4d91337d9acaa14381ebe2f0",45.475006,-73.58862,"Home","Residences","Casa Schwoodman",2,7,"Saint-Henri","Le Sud-Ouest"
"9956","4e21cc0efa761d67107fe68f",45.447933,-73.85743,"Pool","Outdoors & Recreation","Summerhill Park South Pool",2,8,"Kirkland",NA
"9957","4e57bdc6b9935d203cfce29c",45.476818,-73.60094,"Home","Residences","Home for Rent $3400\/mth",1,3,"Westmount",NA
"9958","4c00630d34ccc9280a88e1cd",45.52394,-73.57627,"French","Food","Le Flambard",58,108,"Parc-Lafontaine","Le Plateau-Mont-Royal"
"9959","4c1962e0834e2d7f4e5b2a80",45.462708,-73.56698,"Music Venue","Arts & Entertainment","Musico Pratik",13,71,"Verdun-Centre","Verdun"
"9960","4dfb8359ae60c9cdd38a097f",45.53537,-73.61727,"Vietnamese","Food","PhA2 Ta",33,87,"Parc-Jarry","Villeray–Saint-Michel–Parc-Extension"
"9961","4d24baf4e704b60c815763a9",45.502007,-73.57533,"Sandwiches","Food","SacWich",15,36,"René-Lévesque","Ville-Marie"
"9962","4c55f342f5f3d13af1ea9afc",45.564426,-73.68846,"Sushi","Food","Harika Sushi",16,80,NA,NA
"9963","4e5108dae4cdc76dc9c6edc2",45.514477,-73.56198,"Gay Bar","Nightlife Spots","vag-mobile",2,2,"René-Lévesque","Ville-Marie"
"9965","4dd7ddeaae60680f1511279e",45.49392,-73.579254,"Bagels","Food","Bagel Du Faubourg",31,283,"Montagne","Ville-Marie"
"9966","4b47e5fcf964a5203e4326e3",45.516064,-73.577126,"Pharmacy","Shops & Services","Pharmaprix",254,802,"Saint-Louis","Le Plateau-Mont-Royal"
"9967","4c63428c79d1e21e924ad815",45.507126,-73.55766,"Vietnamese","Food","Restaurant Pho Viet Nam",14,24,"René-Lévesque","Ville-Marie"
"9970","4c811a556cc2b71370d2169b",45.510418,-73.575134,"Wine Shop","Shops & Services","SAQ Classique",42,121,"Milton-Parc","Le Plateau-Mont-Royal"
"9971","4bd8b7bc11dcc928157af733",45.536854,-73.542076,"Coffee Shop","Food","Starbucks",19,33,"Hochelaga","Mercier–Hochelaga-Maisonneuve"
"9973","4c438c07f05e9521cbc9e3b3",45.5483,-73.60689,"Bar","Nightlife Spots","cafe espresso lina",7,12,"Gabriel-Sagard","Villeray–Saint-Michel–Parc-Extension"
"9975","4bbd0e25078095215a22da91",45.523846,-73.594765,"Indian","Food","Maison De Cari Golden",73,136,"Mile End","Le Plateau-Mont-Royal"
"9976","4bbb73679858d13ae05a33a2",45.479187,-73.60331,"Liquor Store","Shops & Services","SAQ Westmount",85,220,"Westmount",NA
"9977","4e04cd2152b1cef647d51715",45.703823,-73.62845,"Home","Residences","Dans Mon Bain",2,149,NA,NA
"9978","4e037780483bb38cf0f306f8",45.532272,-73.64921,"Sushi","Food","Sushi Shop l'Acadie",5,14,"Nouveau-Bordeaux","Ahuntsic-Cartierville"
"9979","4d8748ac02eb54817b2d67f5",45.503036,-73.561005,"French","Food","Osco!",37,48,"René-Lévesque","Ville-Marie"
"9981","4d6045fb338bb60cf27026bd",45.53375,-73.5764,"Tech Startup","Professional & Other Places","YashLabs Touch HQ",2,63,"Parc-Laurier","Le Plateau-Mont-Royal"
"9982","4c9cf1f87c096dcbef60c6d1",45.517414,-73.57973,"Coworking Space","Professional & Other Places","Kami.case",3,40,"Saint-Louis","Le Plateau-Mont-Royal"
"9984","4cd43233607a6dcbf01b1454",45.530296,-73.57724,"Mediterranean","Food","Amir",56,125,"Parc-Laurier","Le Plateau-Mont-Royal"
"9988","4baa829bf964a52036703ae3",45.501503,-73.56905,"Chinese","Food","Tiki Ming",14,18,"René-Lévesque","Ville-Marie"
"9989","4bb0d842f964a52073623ce3",45.499123,-73.6287,"American","Food","Blanche Neige",102,228,"Savane","Côte-des-Neiges–Notre-Dame-de-Grâce"
"9991","4da1ce229aa4721e311f021a",45.5517,-73.583626,"Home","Residences","Le Nid",1,7,"Étienne Desmarteaux","Rosemont–La Petite-Patrie"
"9993","4cdad31a6ad1a093fc7be856",45.504948,-73.557846,"Gym","Shops & Services","Gym Club Aldred",10,23,"Vieux-Montréal","Ville-Marie"
